year,area,age,n,b,meanw,country,quarter,survey,meanl,cohort,n.old,b.old,meanl.sd,meanw.sd,survey2,area2
1997,swpor,5,599227,38665,0.1,portugal,1,PELAGO,20.7,1992,543864,35643,0.7466878,0.006892283,PELAGO,West_Iberia
1997,swpor,6,97607,7179,0.1,portugal,1,PELAGO,21.7,1991,96469,7181,0.731583895,0.007488913,PELAGO,West_Iberia
1997,swpor,7,22644,1633,0.1,portugal,1,PELAGO,21.5,1990,NA,NA,0.749801883,0.007453673,PELAGO,West_Iberia
1997,npor,0,881535,18736,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,1,1374279,42079,0,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,2,424366,18377,0,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,3,57484,3386,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,4,16995,1141,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,5,35584,2482,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,6,6902,509,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,npor,7,3640,308,0.1,portugal,4,SAR-PT-AUT,NA,1990,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,spor,0,2984,78,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,1,90628,3071,0,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,2,281484,12279,0,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,3,369198,18186,0,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,4,695895,40906,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,5,350953,23046,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,6,106580,7255,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,spor,7,10373,819,0.1,portugal,4,SAR-PT-AUT,NA,1990,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1997,swpor,0,1540183,35014,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,1,496295,14811,0,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,2,200598,8293,0,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,3,302217,14781,0,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,4,327704,20188,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,5,385268,27693,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,6,160466,11883,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1997,swpor,7,34460,2716,0.1,portugal,4,SAR-PT-AUT,NA,1990,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,can,1,302157,10606,0,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,2,74171,4209,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,3,71485,4915,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,4,29178,2347,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,5,16097,1405,0.1,spain,1,PELACUS,NA,1993,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,6,11307,1007,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,7,4570,429,0.1,spain,1,PELACUS,NA,1991,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,8,1266,129,0.1,spain,1,PELACUS,NA,1990,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,9,1070,117,0.1,spain,1,PELACUS,NA,1989,NA,NA,NA,NA,PELACUS,Cantabria
1998,can,12,133,15,0.1,spain,1,PELACUS,NA,1986,NA,NA,NA,NA,PELACUS,Cantabria
1998,ngal,1,9807,349,0,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,2,2180,121,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,3,1451,94,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,4,565,44,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,5,148,13,0.1,spain,1,PELACUS,NA,1993,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,6,288,25,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,7,66,6,0.1,spain,1,PELACUS,NA,1991,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,8,16,2,0.1,spain,1,PELACUS,NA,1990,NA,NA,NA,NA,PELACUS,Galicia
1998,ngal,9,21,NA,NA,spain,1,PELACUS,NA,1989,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,1,197873,6276,0,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,2,26776,1466,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,3,7459,429,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,4,4019,302,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,5,4345,373,0.1,spain,1,PELACUS,NA,1993,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,6,4053,358,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Galicia
1998,sgal,7,2620,252,0.1,spain,1,PELACUS,NA,1991,NA,NA,NA,NA,PELACUS,Galicia
1998,cad,1,265909,8326,0,portugal,1,PELAGO,16.6,1997,262870,8244,0.647626671,0.003383256,PELAGO,South_Iberia
1998,cad,2,622737,23941,0,portugal,1,PELAGO,17.8,1996,601182,22928,0.426894291,0.002636388,PELAGO,South_Iberia
1998,cad,3,796027,34845,0,portugal,1,PELAGO,18.6,1995,826689,36277,0.536327835,0.003614512,PELAGO,South_Iberia
1998,cad,4,389662,19176,0,portugal,1,PELAGO,19.4,1994,389662,19176,0.526821816,0.003818688,PELAGO,South_Iberia
1998,cad,5,164704,8262,0.1,portugal,1,PELAGO,19.5,1993,158636,7925,0.5614231,0.00417583,PELAGO,South_Iberia
1998,cad,6,26416,1596,0.1,portugal,1,PELAGO,20.9,1992,26416,1596,0.477279898,0.003960333,PELAGO,South_Iberia
1998,cad,7,13641,705,0.1,portugal,1,PELAGO,19.8,1991,13641,705,NA,NA,PELAGO,South_Iberia
1998,npor,1,604547,13864,0,portugal,1,PELAGO,14.7,1997,594707,13617,1.248084108,0.00640845,PELAGO,West_Iberia
1998,npor,2,2453598,82275,0,portugal,1,PELAGO,16.6,1996,2459124,82385,1.437077596,0.008552217,PELAGO,West_Iberia
1998,npor,3,639017,30886,0,portugal,1,PELAGO,18.8,1995,635726,30624,1.299860109,0.009804811,PELAGO,West_Iberia
1998,npor,4,405302,22485,0.1,portugal,1,PELAGO,19.8,1994,409478,22709,0.75313486,0.006203711,PELAGO,West_Iberia
1998,npor,5,309636,18400,0.1,portugal,1,PELAGO,20.2,1993,313065,18575,0.54916741,0.004886262,PELAGO,West_Iberia
1998,npor,6,306527,20229,0.1,portugal,1,PELAGO,20.9,1992,306527,20229,0.70978423,0.006889971,PELAGO,West_Iberia
1998,npor,7,17835,1410,0.1,portugal,1,PELAGO,22.3,1991,31818,2528,NA,NA,PELAGO,West_Iberia
1998,npor,8,13984,1118,0.1,portugal,1,PELAGO,22.3,1990,NA,NA,0.724852902,0.007944942,PELAGO,West_Iberia
1998,spor,1,77425,2737,0,portugal,1,PELAGO,17.1,1997,84111,2992,0.673965173,0.003881371,PELAGO,South_Iberia
1998,spor,2,191292,7692,0,portugal,1,PELAGO,18,1996,184859,7443,0.474112164,0.002913079,PELAGO,South_Iberia
1998,spor,3,172357,8060,0,portugal,1,PELAGO,18.9,1995,194248,9134,0.695504743,0.004817771,PELAGO,South_Iberia
1998,spor,4,246416,12568,0.1,portugal,1,PELAGO,19.5,1994,221166,11036,0.77461296,0.005763067,PELAGO,South_Iberia
1998,spor,5,391216,21862,0.1,portugal,1,PELAGO,20.2,1993,372059,20858,0.672176087,0.005230192,PELAGO,South_Iberia
1998,spor,6,164160,9908,0.1,portugal,1,PELAGO,20.8,1992,179074,10910,0.531627127,0.004289263,PELAGO,South_Iberia
1998,spor,7,39094,2442,0.1,portugal,1,PELAGO,21,1991,46444,2895,0.367111293,0.003101299,PELAGO,South_Iberia
1998,swpor,1,694503,15490,0,portugal,1,PELAGO,14.8,1997,694503,15490,1.555353474,0.007522128,PELAGO,West_Iberia
1998,swpor,2,769817,22626,0,portugal,1,PELAGO,16.2,1996,769817,22626,1.338041729,0.007460999,PELAGO,West_Iberia
1998,swpor,3,534721,24627,0,portugal,1,PELAGO,18.9,1995,534219,24601,0.89299676,0.00648021,PELAGO,West_Iberia
1998,swpor,4,413756,22491,0.1,portugal,1,PELAGO,19.9,1994,413666,22502,0.911849813,0.007557221,PELAGO,West_Iberia
1998,swpor,5,343900,21216,0.1,portugal,1,PELAGO,20.8,1993,341247,21022,0.733833599,0.00668546,PELAGO,West_Iberia
1998,swpor,6,340240,22073,0.1,portugal,1,PELAGO,21.1,1992,342778,22240,0.68972811,0.006511855,PELAGO,West_Iberia
1998,swpor,7,32586,2213,0.1,portugal,1,PELAGO,21.4,1991,33295,2256,0.625909578,0.006104633,PELAGO,West_Iberia
1998,cad,0,5125275,107738,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,1,905253,38821,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,2,379808,18723,0,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,3,573989,31271,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,4,300233,17724,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,5,332644,21024,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,6,22727,1633,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,cad,7,17211,1282,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,npor,0,5496580,88801,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,1,1145690,34770,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,2,302706,18032,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,3,84739,5911,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,4,13796,1116,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,5,18762,1459,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,npor,6,9931,717,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,spor,0,842359,25491,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,1,326559,12864,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,2,104627,5644,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,3,179749,10780,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,4,214471,13730,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,5,197553,14222,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,6,120198,9514,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,spor,7,33027,2725,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1998,swpor,0,2341437,19056,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,1,337144,15045,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,2,807275,43902,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,3,558828,32295,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,4,167980,10556,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,5,150805,11357,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,6,49126,4010,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1998,swpor,7,8134,669,0.1,portugal,4,SAR-PT-AUT,NA,1991,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,can,1,129238,3022,0,spain,1,PELACUS,NA,1998,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,2,118488,7489,0.1,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,3,108192,7669,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,4,100330,7940,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,5,24884,2227,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,6,29977,2534,0.1,spain,1,PELACUS,NA,1993,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,7,25326,2162,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,9,822,92,0.1,spain,1,PELACUS,NA,1990,NA,NA,NA,NA,PELACUS,Cantabria
1999,can,10,3475,365,0.1,spain,1,PELACUS,NA,1989,NA,NA,NA,NA,PELACUS,Cantabria
1999,ngal,1,52718,1645,0,spain,1,PELACUS,NA,1998,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,2,22802,1408,0.1,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,3,18573,1283,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,4,10254,765,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,5,3280,248,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,6,584,49,0.1,spain,1,PELACUS,NA,1993,NA,NA,NA,NA,PELACUS,Galicia
1999,ngal,7,447,38,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,1,32569,942,0,spain,1,PELACUS,NA,1998,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,2,19085,1130,0.1,spain,1,PELACUS,NA,1997,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,3,7853,489,0.1,spain,1,PELACUS,NA,1996,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,4,13729,987,0.1,spain,1,PELACUS,NA,1995,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,5,193,11,0.1,spain,1,PELACUS,NA,1994,NA,NA,NA,NA,PELACUS,Galicia
1999,sgal,7,3382,283,0.1,spain,1,PELACUS,NA,1992,NA,NA,NA,NA,PELACUS,Galicia
1999,cad,1,2920112,72831,0,portugal,1,PELAGO,15,1998,2848041,70511,0.961644508,0.004953573,PELAGO,South_Iberia
1999,cad,2,1319712,48869,0,portugal,1,PELAGO,17,1997,1422794,52923,1.021823541,0.007250854,PELAGO,South_Iberia
1999,cad,3,448515,21382,0,portugal,1,PELAGO,18.4,1996,450745,21555,0.54899103,0.004687883,PELAGO,South_Iberia
1999,cad,4,423733,22438,0.1,portugal,1,PELAGO,19,1995,440176,23473,0.768150906,0.006865842,PELAGO,South_Iberia
1999,cad,5,246804,15794,0.1,portugal,1,PELAGO,20.2,1994,212076,13869,0.7940217,0.00848605,PELAGO,South_Iberia
1999,cad,6,110622,7756,0.1,portugal,1,PELAGO,20.7,1993,95720,6796,0.863012109,0.009194454,PELAGO,South_Iberia
1999,cad,7,19483,1566,0.1,portugal,1,PELAGO,21.7,1992,25012,1976,0.306009769,0.00361372,PELAGO,South_Iberia
1999,cad,8,2974,241,0.1,portugal,1,PELAGO,21.8,1991,NA,NA,NA,NA,PELAGO,South_Iberia
1999,cad,9,2609,227,0.1,portugal,1,PELAGO,22.3,1990,NA,NA,NA,NA,PELAGO,South_Iberia
1999,npor,1,2320453,55202,0,portugal,1,PELAGO,14.9,1998,2320453,55202,1.942756757,0.008627813,PELAGO,West_Iberia
1999,npor,2,841725,32052,0,portugal,1,PELAGO,17.6,1997,844859,32233,1.209229904,0.007885182,PELAGO,West_Iberia
1999,npor,3,790478,38875,0,portugal,1,PELAGO,19.2,1996,814369,40437,0.750020034,0.005848301,PELAGO,West_Iberia
1999,npor,4,112361,6607,0.1,portugal,1,PELAGO,20.3,1995,117062,6879,0.757547097,0.006865395,PELAGO,West_Iberia
1999,npor,5,149872,9239,0.1,portugal,1,PELAGO,20.6,1994,150177,9219,0.860391328,0.008197538,PELAGO,West_Iberia
1999,npor,6,178922,12022,0.1,portugal,1,PELAGO,21.2,1993,157986,10566,0.526929424,0.005160348,PELAGO,West_Iberia
1999,npor,7,31963,2225,0.1,portugal,1,PELAGO,21.5,1992,42064,3021,0.884612341,0.009034846,PELAGO,West_Iberia
1999,npor,8,15671,908,0.1,portugal,1,PELAGO,20.3,1991,NA,NA,NA,NA,PELAGO,West_Iberia
1999,npor,10,5524,428,0.1,portugal,1,PELAGO,22.3,1989,NA,NA,NA,NA,PELAGO,West_Iberia
1999,spor,1,252118,7069,0,portugal,1,PELAGO,15.4,1998,257995,7320,0.676789368,0.003611622,PELAGO,South_Iberia
1999,spor,2,196868,7244,0,portugal,1,PELAGO,16.9,1997,205009,7754,1.137679821,0.007423707,PELAGO,South_Iberia
1999,spor,3,84749,4322,0.1,portugal,1,PELAGO,18.9,1996,103243,5253,0.975741167,0.00731727,PELAGO,South_Iberia
1999,spor,4,135492,7623,0.1,portugal,1,PELAGO,19.6,1995,125270,7376,0.760052059,0.006193119,PELAGO,South_Iberia
1999,spor,5,93100,5960,0.1,portugal,1,PELAGO,20.5,1994,73776,4770,0.504484879,0.004531097,PELAGO,South_Iberia
1999,spor,6,69287,4576,0.1,portugal,1,PELAGO,20.8,1993,70293,4626,0.538558765,0.004963613,PELAGO,South_Iberia
1999,spor,7,26931,1922,0.1,portugal,1,PELAGO,21.3,1992,26566,1901,0.427006257,0.004111408,PELAGO,South_Iberia
1999,spor,8,3608,284,0.1,portugal,1,PELAGO,22.1,1991,NA,NA,0.400731401,0.004055091,PELAGO,South_Iberia
1999,swpor,0,201175,1117,0,portugal,1,PELAGO,9.4,1999,NA,NA,1.013748665,0.001874579,PELAGO,West_Iberia
1999,swpor,1,81932,1471,0,portugal,1,PELAGO,13.4,1998,285254,2649,2.225603112,0.00968013,PELAGO,West_Iberia
1999,swpor,2,99117,4187,0,portugal,1,PELAGO,18,1997,79961,3134,1.442445304,0.010366305,PELAGO,West_Iberia
1999,swpor,3,93829,4779,0.1,portugal,1,PELAGO,19.2,1996,92320,4852,0.569324012,0.004692147,PELAGO,West_Iberia
1999,swpor,4,138134,8591,0.1,portugal,1,PELAGO,20.5,1995,161927,9981,0.807549267,0.007821123,PELAGO,West_Iberia
1999,swpor,5,122524,7970,0.1,portugal,1,PELAGO,20.8,1994,159684,10269,0.738984097,0.007453713,PELAGO,West_Iberia
1999,swpor,6,83289,5607,0.1,portugal,1,PELAGO,21,1993,46050,3192,0.612404223,0.006382105,PELAGO,West_Iberia
1999,swpor,7,9969,781,0.1,portugal,1,PELAGO,22,1992,5446,487,0.940792698,0.010789201,PELAGO,West_Iberia
1999,swpor,8,675,58,0.1,portugal,1,PELAGO,22.8,1991,NA,NA,NA,NA,PELAGO,West_Iberia
1999,cad,0,127204,3953,0,portugal,4,SAR-PT-AUT,NA,1999,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,1,521275,20741,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,2,218721,9648,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,3,212487,10551,0,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,4,192545,10046,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,5,29347,1880,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,6,22377,1418,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,cad,7,3752,232,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,npor,0,2396691,46726,0,portugal,4,SAR-PT-AUT,NA,1999,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,1,646062,24332,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,2,308149,15157,0,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,3,47588,2887,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,4,2279,152,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,5,0,0,NA,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,npor,6,944,68,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,spor,0,34937,1204,0,portugal,4,SAR-PT-AUT,NA,1999,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,1,116064,5630,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,2,261777,13648,0.1,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,3,257656,14850,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,4,373976,23272,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,5,346213,23035,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,6,108751,7633,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,spor,7,37863,2878,0.1,portugal,4,SAR-PT-AUT,NA,1992,NA,NA,NA,NA,SAR-PT-AUT,South_Iberia
1999,swpor,0,1265134,12787,0,portugal,4,SAR-PT-AUT,NA,1999,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,1,35656,1410,0,portugal,4,SAR-PT-AUT,NA,1998,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,2,75996,3905,0.1,portugal,4,SAR-PT-AUT,NA,1997,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,3,85837,5030,0.1,portugal,4,SAR-PT-AUT,NA,1996,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,4,83046,5461,0.1,portugal,4,SAR-PT-AUT,NA,1995,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,5,36213,2516,0.1,portugal,4,SAR-PT-AUT,NA,1994,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
1999,swpor,6,17049,1251,0.1,portugal,4,SAR-PT-AUT,NA,1993,NA,NA,NA,NA,SAR-PT-AUT,West_Iberia
2000,can,1,68761,3160,0,spain,1,PELACUS,18.3,1999,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,2,250505,15605,0.1,spain,1,PELACUS,20,1998,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,3,265725,19368,0.1,spain,1,PELACUS,21.1,1997,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,4,144705,11600,0.1,spain,1,PELACUS,21.9,1996,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,5,119712,10069,0.1,spain,1,PELACUS,22.3,1995,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,6,21602,1996,0.1,spain,1,PELACUS,23.1,1994,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,7,5422,547,0.1,spain,1,PELACUS,23.8,1993,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,8,6112,560,0.1,spain,1,PELACUS,23.2,1992,NA,NA,NA,NA,PELACUS,Cantabria
2000,can,9,667,67,0.1,spain,1,PELACUS,23.8,1991,NA,NA,NA,NA,PELACUS,Cantabria
2000,ngal,2,18316,1435,0.1,spain,1,PELACUS,21.7,1998,NA,NA,NA,NA,PELACUS,Galicia
2000,ngal,3,165628,12726,0.1,spain,1,PELACUS,21.5,1997,NA,NA,NA,NA,PELACUS,Galicia
2000,ngal,4,96701,8069,0.1,spain,1,PELACUS,22.2,1996,NA,NA,NA,NA,PELACUS,Galicia
